Gene	SUN+DOM.A.6.22.1.D12	SUN+DOM.A.6.23.1.E1	SUN+DOM.A.6.24.1.E2	Min	Max	Median	Mean	Std
EDF1	440	251	330	251	440	330	340.333333333333	94.9227756301581
EDIL3	2	2	1	1	2	2	1.66666666666667	0.577350269189626
EDN1	61	44	54	44	61	54	53	8.54400374531753
EDN2	0	0	0	0	0	0	0	0
EDNRA	10	2	1	1	10	2	4.33333333333333	4.93288286231625
EDNRB	2	1	0	0	2	1	1	1
EEA1	109	66	92	66	109	92	89	21.6564078277077
EED	18	14	17	14	18	17	16.3333333333333	2.08166599946613
EEF1A1	25969	18816	21775	18816	25969	21775	22186.6666666667	3594.22513670657
EEF1A2	0	0	0	0	0	0	0	0
EEF1B2	1117	788	972	788	1117	972	959	164.884808275353
EEF1D	436	287	301	287	436	301	341.333333333333	82.2820353013544
EEF1DP3	0	0	0	0	0	0	0	0
EEF1E1	94	67	94	67	94	94	85	15.5884572681199
EEF1E1-MUTED	0	1	0	0	1	0	0.333333333333333	0.577350269189626
EEF1G	3329	2249	2704	2249	3329	2704	2760.66666666667	542.225352905352
EEF2	331	297	332	297	332	331	320	19.9248588451713
EEF2K	18	17	17	17	18	17	17.3333333333333	0.577350269189626
EEFSEC	2	3	2	2	3	2	2.33333333333333	0.577350269189626
EEPD1	0	1	2	0	2	1	1	1
EFCAB1	0	0	0	0	0	0	0	0
EFCAB10	0	0	0	0	0	0	0	0
EFCAB11	10	6	9	6	10	9	8.33333333333333	2.08166599946613
EFCAB12	0	0	0	0	0	0	0	0
EFCAB13	1	1	0	0	1	1	0.666666666666667	0.577350269189626
EFCAB14	50	41	40	40	50	41	43.6666666666667	5.5075705472861
EFCAB14-AS1	0	0	0	0	0	0	0	0
EFCAB2	16	11	9	9	16	11	12	3.60555127546399
EFCAB3	5	1	5	1	5	5	3.66666666666667	2.3094010767585
EFCAB4A	1	1	4	1	4	1	2	1.73205080756888
EFCAB4B	0	0	0	0	0	0	0	0
EFCAB5	0	0	2	0	2	0	0.666666666666667	1.15470053837925
EFCAB6	0	0	0	0	0	0	0	0
EFCAB6-AS1	0	0	0	0	0	0	0	0
EFCAB7	7	7	11	7	11	7	8.33333333333333	2.3094010767585
EFCAB9	0	0	1	0	1	0	0.333333333333333	0.577350269189626
EFEMP1	2101	1136	1468	1136	2101	1468	1568.33333333333	490.261494850792
EFEMP2	77	41	47	41	77	47	55	19.2873015219859
EFHB	0	0	0	0	0	0	0	0
EFHC1	35	21	17	17	35	21	24.3333333333333	9.45163125250522
EFHC2	0	0	0	0	0	0	0	0
EFHD1	59	16	31	16	59	31	35.3333333333333	21.8250620464945
EFHD2	2	0	0	0	2	0	0.666666666666667	1.15470053837925
EFNA1	2	0	0	0	2	0	0.666666666666667	1.15470053837925
EFNA2	0	0	0	0	0	0	0	0
EFNA3	2	1	2	1	2	2	1.66666666666667	0.577350269189626
EFNA4	4	1	7	1	7	4	4	3
EFNA5	0	0	0	0	0	0	0	0
EFNB1	7	2	1	1	7	2	3.33333333333333	3.21455025366432
EFNB2	9	8	13	8	13	9	10	2.64575131106459
EFNB3	1	1	0	0	1	1	0.666666666666667	0.577350269189626
EFR3A	44	29	39	29	44	39	37.3333333333333	7.63762615825973
EFR3B	5	3	2	2	5	3	3.33333333333333	1.52752523165195
EFS	0	0	0	0	0	0	0	0
EFTUD1	30	8	16	8	30	16	18	11.13552872566
EFTUD1P1	0	1	2	0	2	1	1	1
EFTUD2	31	26	30	26	31	30	29	2.64575131106459
EGF	0	0	0	0	0	0	0	0
EGFEM1P	1	1	3	1	3	1	1.66666666666667	1.15470053837925
EGFL6	8	5	7	5	8	7	6.66666666666667	1.52752523165195
EGFL7	12	3	10	3	12	10	8.33333333333333	4.72581562625261
EGFLAM	3	3	3	3	3	3	3	0
EGFLAM-AS2	0	0	0	0	0	0	0	0
EGFLAM-AS4	3	1	0	0	3	1	1.33333333333333	1.52752523165195
EGFR	12	10	8	8	12	10	10	2
EGLN1	41	24	29	24	41	29	31.3333333333333	8.7368949480541
EGLN3	19	4	14	4	19	14	12.3333333333333	7.63762615825973
EGOT	0	0	0	0	0	0	0	0
EGR1	21	9	13	9	21	13	14.3333333333333	6.11010092660779
EGR2	24	16	5	5	24	16	15	9.53939201416946
EGR3	2	0	1	0	2	1	1	1
EHBP1	39	28	37	28	39	37	34.6666666666667	5.85946527708232
EHBP1L1	6	4	2	2	6	4	4	2
EHD1	8	8	10	8	10	8	8.66666666666667	1.15470053837925
EHD2	114	46	77	46	114	77	79	34.0440890610984
EHD3	4	3	6	3	6	4	4.33333333333333	1.52752523165195
EHD4	4	3	3	3	4	3	3.33333333333333	0.577350269189626
EHF	0	0	0	0	0	0	0	0
EHHADH	2	1	6	1	6	2	3	2.64575131106459
EHHADH-AS1	2	1	0	0	2	1	1	1
EHMT1	21	11	14	11	21	14	15.3333333333333	5.13160143944688
EHMT1-IT1	0	0	0	0	0	0	0	0
EHMT2	7	5	2	2	7	5	4.66666666666667	2.51661147842358
EI24	61	22	35	22	61	35	39.3333333333333	19.8578280114753
EID1	215	153	183	153	215	183	183.666666666667	31.005375877956
EID2	2	3	1	1	3	2	2	1
EID2B	4	5	6	4	6	5	5	1
EID3	0	0	1	0	1	0	0.333333333333333	0.577350269189626
EIF1	2299	1450	1643	1450	2299	1643	1797.33333333333	445.044192562192
EIF1AD	31	20	27	20	31	27	26	5.56776436283002
EIF1AX	119	54	70	54	119	70	81	33.8673884437522
EIF1AY	145	85	118	85	145	118	116	30.0499584026334
EIF1B	260	180	221	180	260	221	220.333333333333	40.0041664496754
EIF1B-AS1	3	1	0	0	3	1	1.33333333333333	1.52752523165195
EIF2A	139	110	135	110	139	135	128	15.7162336455017
EIF2AK1	37	19	28	19	37	28	28	9
EIF2AK2	44	32	50	32	50	44	42	9.16515138991168
EIF2AK3	14	9	13	9	14	13	12	2.64575131106459
EIF2AK4	47	29	47	29	47	47	41	10.3923048454133
EIF2B1	20	14	20	14	20	20	18	3.46410161513775
EIF2B2	14	9	9	9	14	9	10.6666666666667	2.88675134594813
EIF2B3	46	38	50	38	50	46	44.6666666666667	6.11010092660779
EIF2B4	17	8	13	8	17	13	12.6666666666667	4.50924975282289
EIF2B5	8	8	11	8	11	8	9	1.73205080756888
EIF2D	63	48	48	48	63	48	53	8.66025403784439
EIF2S1	176	99	121	99	176	121	132	39.6610640301039
EIF2S2	291	189	205	189	291	205	228.333333333333	54.8573908724552
EIF2S3	267	204	194	194	267	204	221.666666666667	39.5769293065207
EIF3A	215	180	161	161	215	180	185.333333333333	27.3922130054023
EIF3B	77	45	39	39	77	45	53.6666666666667	20.4287379280594
EIF3C	4	2	9	2	9	4	5	3.60555127546399
EIF3D	260	156	208	156	260	208	208	52
EIF3E	804	506	675	506	804	675	661.666666666667	149.446757520307
EIF3F	134	106	110	106	134	110	116.666666666667	15.1437555888007
EIF3G	107	56	91	56	107	91	84.6666666666667	26.0832002126528
EIF3H	999	676	821	676	999	821	832	161.780715785288
EIF3I	388	224	276	224	388	276	296	83.8093073590279
EIF3J	45	39	41	39	45	41	41.6666666666667	3.05505046330389
EIF3J-AS1	7	5	9	5	9	7	7	2
EIF3K	451	291	411	291	451	411	384.333333333333	83.2666399786453
EIF3L	981	648	787	648	981	787	805.333333333333	167.255293887319
EIF3M	442	253	316	253	442	316	337	96.2340895940726
EIF4A1	0	0	0	0	0	0	0	0
EIF4A2	547	470	467	467	547	470	494.666666666667	45.3468117218105
EIF4A3	21	14	16	14	21	16	17	3.60555127546399
EIF4B	395	278	310	278	395	310	327.666666666667	60.4676221901716
EIF4E	175	103	124	103	175	124	134	37.0270171631472
EIF4E2	203	111	155	111	203	155	156.333333333333	46.0144904712997
EIF4E3	4	4	3	3	4	4	3.66666666666667	0.577350269189626
EIF4EBP1	143	86	101	86	143	101	110	29.5465734053883
EIF4EBP2	80	47	60	47	80	60	62.3333333333333	16.6232768530556
EIF4EBP3	0	1	0	0	1	0	0.333333333333333	0.577350269189626
EIF4ENIF1	8	6	6	6	8	6	6.66666666666667	1.15470053837925
EIF4G1	44	30	32	30	44	32	35.3333333333333	7.57187779440036
EIF4G2	310	192	211	192	310	211	237.666666666667	63.3587668230162
EIF4G3	57	44	52	44	57	52	51	6.557438524302
EIF4H	43	46	85	43	85	46	58	23.43074902772
EIF5	291	194	215	194	291	215	233.333333333333	51.0326692750177
EIF5A	28	22	11	11	28	22	20.3333333333333	8.62167810425171
EIF5A2	44	35	39	35	44	39	39.3333333333333	4.50924975282289
EIF5AL1	0	0	0	0	0	0	0	0
EIF5B	139	89	121	89	139	121	116.333333333333	25.3245598842968
EIF6	210	124	162	124	210	162	165.333333333333	43.096790290384
ELAC1	2	1	3	1	3	2	2	1
ELAC2	10	8	3	3	10	8	7	3.60555127546399
ELANE	0	0	0	0	0	0	0	0
ELAVL1	25	15	18	15	25	18	19.3333333333333	5.13160143944688
ELAVL2	0	0	0	0	0	0	0	0
ELF1	41	29	31	29	41	31	33.6666666666667	6.42910050732864
ELF2	31	31	38	31	38	31	33.3333333333333	4.04145188432738
ELF3	0	0	0	0	0	0	0	0
ELF4	5	2	0	0	5	2	2.33333333333333	2.51661147842358
ELF5	0	0	0	0	0	0	0	0
ELFN2	0	0	0	0	0	0	0	0
ELK1	5	2	2	2	5	2	3	1.73205080756888
ELK3	9	3	5	3	9	5	5.66666666666667	3.05505046330389
ELK4	26	23	17	17	26	23	22	4.58257569495584
ELL	4	4	3	3	4	4	3.66666666666667	0.577350269189626
ELL2	36	18	20	18	36	20	24.6666666666667	9.8657657246325
ELL3	6	7	6	6	7	6	6.33333333333333	0.577350269189626
ELMO1	1	0	1	0	1	1	0.666666666666667	0.577350269189626
ELMO2	22	11	17	11	22	17	16.6666666666667	5.5075705472861
ELMO3	0	0	0	0	0	0	0	0
ELMOD1	4	6	2	2	6	4	4	2
ELMOD2	52	28	24	24	52	28	34.6666666666667	15.1437555888007
ELMOD3	5	1	2	1	5	2	2.66666666666667	2.08166599946613
ELMSAN1	26	24	25	24	26	25	25	1
ELN	26	20	15	15	26	20	20.3333333333333	5.5075705472861
ELOF1	52	33	47	33	52	47	44	9.8488578017961
ELOVL1	40	22	35	22	40	35	32.3333333333333	9.29157324317757
ELOVL2	0	0	0	0	0	0	0	0
ELOVL2-AS1	0	0	0	0	0	0	0	0
ELOVL3	3	0	0	0	3	0	1	1.73205080756888
ELOVL4	5	3	0	0	5	3	2.66666666666667	2.51661147842358
ELOVL5	150	97	105	97	150	105	117.333333333333	28.5715476187996
ELOVL6	3	3	2	2	3	3	2.66666666666667	0.577350269189626
ELOVL7	0	1	0	0	1	0	0.333333333333333	0.577350269189626
ELP2	43	25	37	25	43	37	35	9.16515138991168
ELP3	39	16	26	16	39	26	27	11.5325625946708
ELP4	29	18	19	18	29	19	22	6.08276253029822
ELP5	34	30	30	30	34	30	31.3333333333333	2.3094010767585
ELP6	36	20	30	20	36	30	28.6666666666667	8.08290376865476
ELTD1	41	22	41	22	41	41	34.6666666666667	10.9696551146029
EMB	2	3	2	2	3	2	2.33333333333333	0.577350269189626
EMBP1	0	0	0	0	0	0	0	0
EMC1	90	62	69	62	90	69	73.6666666666667	14.5716619962629
EMC10	20	11	17	11	20	17	16	4.58257569495584
EMC2	103	65	78	65	103	78	82	19.313207915828
EMC3	221	130	162	130	221	162	171	46.1627555503352
EMC4	102	70	75	70	102	75	82.3333333333333	17.2143351115671
EMC6	0	0	0	0	0	0	0	0
EMC7	138	85	102	85	138	102	108.333333333333	27.0616579930597
EMC8	7	6	7	6	7	7	6.66666666666667	0.577350269189626
EMC9	11	11	6	6	11	11	9.33333333333333	2.88675134594813
EMCN	0	2	2	0	2	2	1.33333333333333	1.15470053837925
EMD	15	2	6	2	15	6	7.66666666666667	6.65832811847939
EME1	1	1	0	0	1	1	0.666666666666667	0.577350269189626
EMG1	70	43	74	43	74	70	62.3333333333333	16.8621864932557
EMILIN1	17	18	24	17	24	18	19.6666666666667	3.78593889720018
EMILIN2	11	3	4	3	11	4	6	4.35889894354067
EML1	8	6	7	6	8	7	7	1
EML2	2	1	0	0	2	1	1	1
EML3	7	6	5	5	7	6	6	1
EML4	175	125	147	125	175	147	149	25.0599281722833
EML5	0	2	1	0	2	1	1	1
EML6	1	0	0	0	1	0	0.333333333333333	0.577350269189626
EMP1	47	31	37	31	47	37	38.3333333333333	8.08290376865476
EMP2	72	42	56	42	72	56	56.6666666666667	15.0111069989303
EMP3	93	49	82	49	93	82	74.6666666666667	22.8983259941275
EMR1	0	0	2	0	2	0	0.666666666666667	1.15470053837925
EMR2	0	2	0	0	2	0	0.666666666666667	1.15470053837925
EMR4P	0	0	0	0	0	0	0	0
EMX2	1	0	0	0	1	0	0.333333333333333	0.577350269189626
EMX2OS	10	2	8	2	10	8	6.66666666666667	4.16333199893227
EN1	0	0	0	0	0	0	0	0
EN2	0	0	0	0	0	0	0	0
ENAH	96	76	61	61	96	76	77.6666666666667	17.5594229214212
ENC1	31	17	21	17	31	21	23	7.21110255092798
ENDOD1	14	6	13	6	14	13	11	4.35889894354067
ENDOG	2	0	0	0	2	0	0.666666666666667	1.15470053837925
ENDOU	0	0	0	0	0	0	0	0
ENDOV	6	4	9	4	9	6	6.33333333333333	2.51661147842358
ENG	84	61	73	61	84	73	72.6666666666667	11.5036226178249
ENGASE	0	1	1	0	1	1	0.666666666666667	0.577350269189626
ENKD1	3	0	3	0	3	3	2	1.73205080756888
ENKUR	4	3	6	3	6	4	4.33333333333333	1.52752523165195
ENO1	3272	2224	2536	2224	3272	2536	2677.33333333333	538.105318068251
ENO1-AS1	0	0	0	0	0	0	0	0
ENO2	46	26	32	26	46	32	34.6666666666667	10.2632028788938
ENO3	1	0	3	0	3	1	1.33333333333333	1.52752523165195
ENO4	0	0	0	0	0	0	0	0
ENOPH1	28	12	19	12	28	19	19.6666666666667	8.02080627701064
ENOSF1	17	7	11	7	17	11	11.6666666666667	5.03322295684717
ENOX1	3	2	5	2	5	3	3.33333333333333	1.52752523165195
ENOX2	4	5	6	4	6	5	5	1
ENPEP	0	0	1	0	1	0	0.333333333333333	0.577350269189626
ENPP1	4	6	2	2	6	4	4	2
ENPP2	2	0	0	0	2	0	0.666666666666667	1.15470053837925
ENPP3	0	0	0	0	0	0	0	0
ENPP4	2	6	1	1	6	2	3	2.64575131106459
ENPP5	0	0	0	0	0	0	0	0
ENPP6	1	1	0	0	1	1	0.666666666666667	0.577350269189626
ENSA	85	57	71	57	85	71	71	14
ENTHD2	2	0	1	0	2	1	1	1
ENTPD1	31	11	22	11	31	22	21.3333333333333	10.0166528008778
ENTPD1-AS1	18	12	9	9	18	12	13	4.58257569495584
ENTPD3	0	0	0	0	0	0	0	0
ENTPD3-AS1	21	14	11	11	21	14	15.3333333333333	5.13160143944688
ENTPD4	36	28	25	25	36	28	29.6666666666667	5.68624070307733
ENTPD5	4	4	2	2	4	4	3.33333333333333	1.15470053837925
ENTPD6	4	1	3	1	4	3	2.66666666666667	1.52752523165195
ENTPD7	12	5	12	5	12	12	9.66666666666667	4.04145188432738
ENY2	396	222	297	222	396	297	305	87.2754260946345
EOGT	2	1	1	1	2	1	1.33333333333333	0.577350269189626
EOMES	0	0	0	0	0	0	0	0
EP300	23	10	17	10	23	17	16.6666666666667	6.50640709864771
EP400	26	29	29	26	29	29	28	1.73205080756888
EP400NL	1	0	0	0	1	0	0.333333333333333	0.577350269189626
EPAS1	108	81	127	81	127	108	105.333333333333	23.1156512634477
EPB41	31	16	30	16	31	30	25.6666666666667	8.38649708360608
EPB41L1	15	5	5	5	15	5	8.33333333333333	5.77350269189626
EPB41L2	81	91	100	81	100	91	90.6666666666667	9.50438495292217
EPB41L3	2	0	1	0	2	1	1	1
EPB41L4A	6	2	4	2	6	4	4	2
EPB41L4A-AS1	13	12	7	7	13	12	10.6666666666667	3.21455025366432
EPB41L4B	2	0	2	0	2	2	1.33333333333333	1.15470053837925
EPB41L5	10	5	3	3	10	5	6	3.60555127546399
EPC1	40	21	35	21	40	35	32	9.8488578017961
EPC2	8	4	1	1	8	4	4.33333333333333	3.51188458428425
EPCAM	0	0	0	0	0	0	0	0
EPDR1	54	42	47	42	54	47	47.6666666666667	6.02771377334171
EPG5	16	8	7	7	16	8	10.3333333333333	4.93288286231625
EPGN	2	2	6	2	6	2	3.33333333333333	2.3094010767585
EPHA1	0	0	0	0	0	0	0	0
EPHA1-AS1	2	2	0	0	2	2	1.33333333333333	1.15470053837925
EPHA10	5	1	0	0	5	1	2	2.64575131106459
EPHA2	3	2	2	2	3	2	2.33333333333333	0.577350269189626
EPHA3	1	1	0	0	1	1	0.666666666666667	0.577350269189626
EPHA4	1	0	0	0	1	0	0.333333333333333	0.577350269189626
EPHA5	3	2	2	2	3	2	2.33333333333333	0.577350269189626
EPHA7	0	0	0	0	0	0	0	0
EPHA8	0	0	0	0	0	0	0	0
EPHB1	0	2	1	0	2	1	1	1
EPHB2	0	3	1	0	3	1	1.33333333333333	1.52752523165195
EPHB3	0	2	2	0	2	2	1.33333333333333	1.15470053837925
EPHB4	5	0	1	0	5	1	2	2.64575131106459
EPHB6	3	1	0	0	3	1	1.33333333333333	1.52752523165195
EPHX1	2	0	2	0	2	2	1.33333333333333	1.15470053837925
EPHX2	0	0	0	0	0	0	0	0
EPHX3	0	0	0	0	0	0	0	0
EPHX4	0	0	0	0	0	0	0	0
EPM2A	3	5	2	2	5	3	3.33333333333333	1.52752523165195
EPM2AIP1	22	18	17	17	22	18	19	2.64575131106459
EPN1	5	1	3	1	5	3	3	2
EPN2	22	9	17	9	22	17	16	6.557438524302
EPN2-AS1	1	0	0	0	1	0	0.333333333333333	0.577350269189626
EPN2-IT1	0	0	0	0	0	0	0	0
EPOR	5	2	1	1	5	2	2.66666666666667	2.08166599946613
EPPIN	0	0	0	0	0	0	0	0
EPPIN-WFDC6	0	0	0	0	0	0	0	0
EPPK1	0	0	0	0	0	0	0	0
EPRS	238	190	172	172	238	190	200	34.117444218464
EPS15	53	36	50	36	53	50	46.3333333333333	9.07377172587747
EPS15L1	4	9	2	2	9	4	5	3.60555127546399
EPS8	59	42	60	42	60	59	53.6666666666667	10.1159939369957
EPS8L1	0	0	0	0	0	0	0	0
EPS8L2	2	2	1	1	2	2	1.66666666666667	0.577350269189626
EPSTI1	3	3	7	3	7	3	4.33333333333333	2.3094010767585
EPT1	10	6	9	6	10	9	8.33333333333333	2.08166599946613
EPYC	10	2	3	2	10	3	5	4.35889894354067
ERAL1	46	29	30	29	46	30	35	9.53939201416946
ERAP1	19	10	12	10	19	12	13.6666666666667	4.72581562625261
ERAP2	33	19	22	19	33	22	24.6666666666667	7.37111479583199
ERAS	0	0	0	0	0	0	0	0
ERBB2	19	6	8	6	19	8	11	7
ERBB2IP	74	47	64	47	74	64	61.6666666666667	13.6503968196288
ERBB3	5	1	0	0	5	1	2	2.64575131106459
ERBB4	0	0	2	0	2	0	0.666666666666667	1.15470053837925
ERC1	25	18	27	18	27	25	23.3333333333333	4.72581562625261
ERC2-IT1	0	0	0	0	0	0	0	0
ERCC1	36	34	29	29	36	34	33	3.60555127546399
ERCC2	2	2	0	0	2	2	1.33333333333333	1.15470053837925
ERCC3	39	16	25	16	39	25	26.6666666666667	11.5902257671425
ERCC4	50	30	21	21	50	30	33.6666666666667	14.8436293854749
ERCC5	5	6	8	5	8	6	6.33333333333333	1.52752523165195
ERCC6	17	13	8	8	17	13	12.6666666666667	4.50924975282289
ERCC6L	0	1	0	0	1	0	0.333333333333333	0.577350269189626
ERCC6L2	3	4	3	3	4	3	3.33333333333333	0.577350269189626
ERCC8	41	20	25	20	41	25	28.6666666666667	10.9696551146029
EREG	8	2	0	0	8	2	3.33333333333333	4.16333199893227
ERF	0	0	2	0	2	0	0.666666666666667	1.15470053837925
ERG	12	11	11	11	12	11	11.3333333333333	0.577350269189626
ERGIC1	92	36	35	35	92	36	54.3333333333333	32.6241219549789
ERGIC2	231	148	227	148	231	227	202	46.8081189538738
ERGIC3	598	411	514	411	598	514	507.666666666667	93.6607352807639
ERH	601	342	463	342	601	463	468.666666666667	129.592952483279
ERI1	9	5	4	4	9	5	6	2.64575131106459
ERI2	4	2	3	2	4	3	3	1
ERI3	19	9	10	9	19	10	12.6666666666667	5.5075705472861
ERICH1	21	11	26	11	26	21	19.3333333333333	7.63762615825973
ERICH1-AS1	0	0	0	0	0	0	0	0
ERLEC1	134	79	108	79	134	108	107	27.5136329843952
ERLIN1	22	27	28	22	28	27	25.6666666666667	3.21455025366432
ERLIN2	40	40	25	25	40	40	35	8.66025403784439
ERMAP	4	4	7	4	7	4	5	1.73205080756888
ERMN	0	0	0	0	0	0	0	0
ERMP1	6	6	1	1	6	6	4.33333333333333	2.88675134594813
ERN1	0	0	0	0	0	0	0	0
ERN2	0	0	0	0	0	0	0	0
ERO1L	33	27	20	20	33	27	26.6666666666667	6.50640709864771
ERO1LB	1	5	1	1	5	1	2.33333333333333	2.3094010767585
ERP27	0	0	0	0	0	0	0	0
ERP29	250	153	170	153	250	170	191	51.7976833458795
ERP44	100	61	68	61	100	68	76.3333333333333	20.7926268983343
ERRFI1	25	22	19	19	25	22	22	3
ERV3-1	34	29	17	17	34	29	26.6666666666667	8.73689494805411
ERVFRD-1	0	0	0	0	0	0	0	0
ERVK13-1	8	5	6	5	8	6	6.33333333333333	1.52752523165195
ERVMER34-1	0	0	0	0	0	0	0	0
ERVV-1	6	1	3	1	6	3	3.33333333333333	2.51661147842358
ESAM	0	1	0	0	1	0	0.333333333333333	0.577350269189626
ESCO1	56	29	49	29	56	49	44.6666666666667	14.0118997046558
ESCO2	0	2	0	0	2	0	0.666666666666667	1.15470053837925
ESD	339	215	264	215	339	264	272.666666666667	62.4526487295241
ESF1	66	36	47	36	66	47	49.6666666666667	15.1767365837763
ESM1	0	0	0	0	0	0	0	0
ESPL1	0	0	0	0	0	0	0	0
ESPN	0	0	0	0	0	0	0	0
ESPNL	0	0	0	0	0	0	0	0
ESR1	2	1	2	1	2	2	1.66666666666667	0.577350269189626
ESR2	0	0	0	0	0	0	0	0
ESRG	8	3	5	3	8	5	5.33333333333333	2.51661147842358
ESRP1	1	0	0	0	1	0	0.333333333333333	0.577350269189626
ESRP2	0	0	0	0	0	0	0	0
ESRRA	7	1	2	1	7	2	3.33333333333333	3.21455025366432
ESRRG	0	0	1	0	1	0	0.333333333333333	0.577350269189626
ESYT1	65	39	40	39	65	40	48	14.7309198626562
ESYT2	47	24	30	24	47	30	33.6666666666667	11.9303534454489
ESYT3	0	0	0	0	0	0	0	0
ETAA1	10	12	8	8	12	10	10	2
ETF1	60	38	38	38	60	38	45.3333333333333	12.7017059221718
ETFA	86	54	59	54	86	59	66.3333333333333	17.2143351115671
ETFB	52	37	45	37	52	45	44.6666666666667	7.50555349946513
ETFDH	27	21	13	13	27	21	20.3333333333333	7.02376916856849
ETHE1	21	13	16	13	21	16	16.6666666666667	4.04145188432738
ETNK1	25	13	10	10	25	13	16	7.93725393319377
ETNK2	2	1	0	0	2	1	1	1
ETS1	14	11	7	7	14	11	10.6666666666667	3.51188458428425
ETS2	6	5	10	5	10	6	7	2.64575131106459
ETV1	0	2	1	0	2	1	1	1
ETV2	2	5	2	2	5	2	3	1.73205080756888
ETV3	3	4	6	3	6	4	4.33333333333333	1.52752523165195
ETV4	0	0	1	0	1	0	0.333333333333333	0.577350269189626
ETV5	11	11	5	5	11	11	9	3.46410161513775
ETV6	13	15	14	13	15	14	14	1
ETV7	0	1	1	0	1	1	0.666666666666667	0.577350269189626
EVA1A	19	12	10	10	19	12	13.6666666666667	4.72581562625261
EVA1B	8	9	4	4	9	8	7	2.64575131106459
EVA1C	3	4	4	3	4	4	3.66666666666667	0.577350269189626
EVC	5	3	2	2	5	3	3.33333333333333	1.52752523165195
EVC2	4	1	5	1	5	4	3.33333333333333	2.08166599946613
EVI2A	28	12	21	12	28	21	20.3333333333333	8.02080627701064
EVI2B	4	1	3	1	4	3	2.66666666666667	1.52752523165195
EVI5	133	117	89	89	133	117	113	22.2710574513201
EVI5L	1	1	1	1	1	1	1	0
EVL	5	5	3	3	5	5	4.33333333333333	1.15470053837925
EWSR1	59	35	36	35	59	36	43.3333333333333	13.5769412362775
EXD1	2	6	2	2	6	2	3.33333333333333	2.3094010767585
EXD2	25	14	13	13	25	14	17.3333333333333	6.65832811847939
EXD3	0	0	1	0	1	0	0.333333333333333	0.577350269189626
EXO1	0	0	0	0	0	0	0	0
EXO5	10	3	3	3	10	3	5.33333333333333	4.04145188432738
EXOC1	34	24	31	24	34	31	29.6666666666667	5.13160143944688
EXOC2	20	17	21	17	21	20	19.3333333333333	2.08166599946613
EXOC3	9	1	3	1	9	3	4.33333333333333	4.16333199893227
EXOC3L1	0	0	0	0	0	0	0	0
EXOC3L2	1	0	1	0	1	1	0.666666666666667	0.577350269189626
EXOC3L4	0	0	0	0	0	0	0	0
EXOC4	49	23	36	23	49	36	36	13
EXOC5	38	18	22	18	38	22	26	10.5830052442584
EXOC6	11	11	18	11	18	11	13.3333333333333	4.04145188432738
EXOC6B	5	8	7	5	8	7	6.66666666666667	1.52752523165195
EXOC7	36	17	33	17	36	33	28.6666666666667	10.2143689640297
EXOC8	8	1	2	1	8	2	3.66666666666667	3.78593889720018
EXOG	13	9	8	8	13	9	10	2.64575131106459
EXOSC1	126	88	96	88	126	96	103.333333333333	20.0333056017556
EXOSC10	47	35	36	35	47	36	39.3333333333333	6.65832811847939
EXOSC2	15	8	8	8	15	8	10.3333333333333	4.04145188432738
EXOSC3	16	12	9	9	16	12	12.3333333333333	3.51188458428425
EXOSC4	13	1	7	1	13	7	7	6
EXOSC5	26	13	26	13	26	26	21.6666666666667	7.50555349946513
EXOSC6	8	5	11	5	11	8	8	3
EXOSC7	86	36	52	36	86	52	58	25.5342906696074
EXOSC8	93	58	83	58	93	83	78	18.0277563773199
EXOSC9	43	32	43	32	43	43	39.3333333333333	6.35085296108588
EXPH5	5	8	7	5	8	7	6.66666666666667	1.52752523165195
EXT1	92	54	66	54	92	66	70.6666666666667	19.4250697124446
EXT2	67	41	47	41	67	47	51.6666666666667	13.6137185711081
EXTL1	0	0	0	0	0	0	0	0
EXTL2	87	44	51	44	87	51	60.6666666666667	23.0723499742296
EXTL3	7	7	8	7	8	7	7.33333333333333	0.577350269189626
EYA1	0	0	0	0	0	0	0	0
EYA2	0	0	0	0	0	0	0	0
EYA3	28	11	20	11	28	20	19.6666666666667	8.50490054811538
EYA4	5	4	12	4	12	5	7	4.35889894354067
EYS	0	1	1	0	1	1	0.666666666666667	0.577350269189626
EZH1	20	18	20	18	20	20	19.3333333333333	1.15470053837925
EZH2	3	7	5	3	7	5	5	2
EZR	68	44	61	44	68	61	57.6666666666667	12.3423390543824
EZR-AS1	0	0	0	0	0	0	0	0
F10	1	0	0	0	1	0	0.333333333333333	0.577350269189626
F11R	88	48	75	48	88	75	70.3333333333333	20.4042479237372
F12	0	0	0	0	0	0	0	0
F13A1	0	0	0	0	0	0	0	0
F2R	82	64	52	52	82	64	66	15.0996688705415
F2RL1	9	5	4	4	9	5	6	2.64575131106459
F2RL2	9	8	16	8	16	9	11	4.35889894354067
F2RL3	1	2	1	1	2	1	1.33333333333333	0.577350269189626
F3	17	13	16	13	17	16	15.3333333333333	2.08166599946613
F5	2	1	1	1	2	1	1.33333333333333	0.577350269189626
F7	0	0	0	0	0	0	0	0
F8	7	5	10	5	10	7	7.33333333333333	2.51661147842358
F8A1	5	5	8	5	8	5	6	1.73205080756888
FAAH	0	0	0	0	0	0	0	0
FAAH2	0	0	0	0	0	0	0	0
FABP2	0	0	0	0	0	0	0	0
FABP3	13	10	7	7	13	10	10	3
FABP4	3	1	62	1	62	3	22	34.6554469023269
