Gene	ENT.A.6.10.1.D5	ENT.A.6.11.1.D6	ENT.A.6.12.1.D7	Min	Max	Median	Mean	Std
C2orf27B	1	0	0	0	1	0	0.333333333333333	0.577350269189626
C2orf40	0	0	0	0	0	0	0	0
C2orf42	8	11	2	2	11	8	7	4.58257569495584
C2orf43	5	7	5	5	7	5	5.66666666666667	1.15470053837925
C2orf44	7	4	1	1	7	4	4	3
C2orf47	6	2	1	1	6	2	3	2.64575131106459
C2orf49	30	20	6	6	30	20	18.6666666666667	12.0554275466834
C2orf61	0	0	0	0	0	0	0	0
C2orf62	0	0	0	0	0	0	0	0
C2orf66	0	0	0	0	0	0	0	0
C2orf68	14	18	2	2	18	14	11.3333333333333	8.32666399786453
C2orf69	26	24	2	2	26	24	17.3333333333333	13.3166562369588
C2orf70	0	0	0	0	0	0	0	0
C2orf71	0	0	0	0	0	0	0	0
C2orf72	0	1	0	0	1	0	0.333333333333333	0.577350269189626
C2orf73	0	0	0	0	0	0	0	0
C2orf74	94	70	35	35	94	70	66.3333333333333	29.6704117486316
C2orf76	42	23	13	13	42	23	26	14.7309198626562
C2orf81	0	1	0	0	1	0	0.333333333333333	0.577350269189626
C2orf82	0	0	0	0	0	0	0	0
C2orf83	6	3	2	2	6	3	3.66666666666667	2.08166599946613
C2orf88	0	2	2	0	2	2	1.33333333333333	1.15470053837925
C2orf91	3	2	1	1	3	2	2	1
C3	9	10	4	4	10	9	7.66666666666667	3.21455025366432
C3AR1	1	0	0	0	1	0	0.333333333333333	0.577350269189626
C3orf14	39	26	16	16	39	26	27	11.5325625946708
C3orf17	26	23	6	6	26	23	18.3333333333333	10.785793124909
C3orf18	3	5	1	1	5	3	3	2
C3orf20	0	0	0	0	0	0	0	0
C3orf27	1	0	0	0	1	0	0.333333333333333	0.577350269189626
C3orf33	7	11	2	2	11	7	6.66666666666667	4.50924975282289
C3orf35	1	0	1	0	1	1	0.666666666666667	0.577350269189626
C3orf37	11	11	5	5	11	11	9	3.46410161513775
C3orf38	47	37	13	13	47	37	32.3333333333333	17.4737898961082
C3orf43	0	0	0	0	0	0	0	0
C3orf49	0	0	0	0	0	0	0	0
C3orf52	10	5	0	0	10	5	5	5
C3orf55	36	36	12	12	36	36	28	13.856406460551
C3orf58	25	15	7	7	25	15	15.6666666666667	9.01849950564579
C3orf62	6	5	4	4	6	5	5	1
C3orf65	0	0	1	0	1	0	0.333333333333333	0.577350269189626
C3orf67	0	2	0	0	2	0	0.666666666666667	1.15470053837925
C3orf70	5	4	1	1	5	4	3.33333333333333	2.08166599946613
C3orf72	1	4	0	0	4	1	1.66666666666667	2.08166599946613
C3orf80	0	0	0	0	0	0	0	0
C3orf83	2	0	0	0	2	0	0.666666666666667	1.15470053837925
C4A	0	0	0	0	0	0	0	0
C4BPA	0	0	0	0	0	0	0	0
C4BPB	1	0	0	0	1	0	0.333333333333333	0.577350269189626
C4orf17	0	0	0	0	0	0	0	0
C4orf19	10	8	7	7	10	8	8.33333333333333	1.52752523165195
C4orf21	1	1	0	0	1	1	0.666666666666667	0.577350269189626
C4orf22	0	0	0	0	0	0	0	0
C4orf26	7	2	2	2	7	2	3.66666666666667	2.88675134594813
C4orf27	47	34	18	18	47	34	33	14.5258390463339
C4orf29	0	5	2	0	5	2	2.33333333333333	2.51661147842358
C4orf3	1185	892	339	339	1185	892	805.333333333333	429.607184918192
C4orf32	2	4	0	0	4	2	2	2
C4orf33	17	14	10	10	17	14	13.6666666666667	3.51188458428425
C4orf36	0	0	0	0	0	0	0	0
C4orf40	1	0	0	0	1	0	0.333333333333333	0.577350269189626
C4orf45	0	0	0	0	0	0	0	0
C4orf46	14	17	4	4	17	14	11.6666666666667	6.80685928555405
C4orf47	5	5	4	4	5	5	4.66666666666667	0.577350269189626
C4orf48	0	2	0	0	2	0	0.666666666666667	1.15470053837925
C4orf6	0	0	0	0	0	0	0	0
C5	2	0	1	0	2	1	1	1
C5AR1	1	1	1	1	1	1	1	0
C5AR2	1	0	0	0	1	0	0.333333333333333	0.577350269189626
C5orf15	173	113	41	41	173	113	109	66.0908465674332
C5orf20	0	0	0	0	0	0	0	0
C5orf22	18	26	4	4	26	18	16	11.13552872566
C5orf24	52	43	22	22	52	43	39	15.3948043183407
C5orf27	0	0	0	0	0	0	0	0
C5orf28	42	39	22	22	42	39	34.3333333333333	10.785793124909
C5orf30	13	6	3	3	13	6	7.33333333333333	5.13160143944688
C5orf34	3	1	2	1	3	2	2	1
C5orf38	0	0	0	0	0	0	0	0
C5orf42	17	15	6	6	17	15	12.6666666666667	5.85946527708231
C5orf45	1	0	0	0	1	0	0.333333333333333	0.577350269189626
C5orf46	1189	853	349	349	1189	853	797	422.790728375162
C5orf49	0	0	0	0	0	0	0	0
C5orf51	25	17	10	10	25	17	17.3333333333333	7.50555349946513
C5orf54	6	3	1	1	6	3	3.33333333333333	2.51661147842358
C5orf55	12	4	1	1	12	4	5.66666666666667	5.68624070307733
C5orf56	3	1	1	1	3	1	1.66666666666667	1.15470053837925
C5orf58	1	0	0	0	1	0	0.333333333333333	0.577350269189626
C5orf60	0	1	0	0	1	0	0.333333333333333	0.577350269189626
C5orf63	31	28	9	9	31	28	22.6666666666667	11.9303534454489
C5orf64	1	4	1	1	4	1	2	1.73205080756888
C6	0	0	0	0	0	0	0	0
C6orf1	6	4	6	4	6	6	5.33333333333333	1.15470053837925
C6orf100	0	0	0	0	0	0	0	0
C6orf106	32	20	9	9	32	20	20.3333333333333	11.5036226178249
C6orf120	14	10	8	8	14	10	10.6666666666667	3.05505046330389
C6orf123	17	7	3	3	17	7	9	7.21110255092798
C6orf132	2	0	1	0	2	1	1	1
C6orf136	10	4	1	1	10	4	5	4.58257569495584
C6orf141	0	0	0	0	0	0	0	0
C6orf147	0	2	1	0	2	1	1	1
C6orf163	1	0	2	0	2	1	1	1
C6orf164	0	0	0	0	0	0	0	0
C6orf165	1	0	1	0	1	1	0.666666666666667	0.577350269189626
C6orf170	9	3	6	3	9	6	6	3
C6orf201	1	0	0	0	1	0	0.333333333333333	0.577350269189626
C6orf203	28	25	9	9	28	25	20.6666666666667	10.2143689640297
C6orf211	39	30	9	9	39	30	26	15.3948043183407
C6orf226	10	4	2	2	10	4	5.33333333333333	4.16333199893227
C6orf25	22	20	4	4	22	20	15.3333333333333	9.86576572463249
C6orf47	3	1	0	0	3	1	1.33333333333333	1.52752523165195
C6orf48	184	161	81	81	184	161	142	54.0647759636531
C6orf52	0	0	1	0	1	0	0.333333333333333	0.577350269189626
C6orf57	14	15	8	8	15	14	12.3333333333333	3.78593889720018
C6orf58	2	0	0	0	2	0	0.666666666666667	1.15470053837925
C6orf62	229	167	70	70	229	167	155.333333333333	80.1394617734193
C6orf70	18	21	15	15	21	18	18	3
C6orf89	54	35	11	11	54	35	33.3333333333333	21.548395145192
C6orf99	0	0	0	0	0	0	0	0
C7	3	2	2	2	3	2	2.33333333333333	0.577350269189626
C7orf10	95	49	32	32	95	49	58.6666666666667	32.5934553757857
C7orf13	2	5	1	1	5	2	2.66666666666667	2.08166599946613
C7orf25	7	5	0	0	7	5	4	3.60555127546399
C7orf26	1	2	0	0	2	1	1	1
C7orf31	3	1	0	0	3	1	1.33333333333333	1.52752523165195
C7orf41	22	25	10	10	25	22	19	7.93725393319377
C7orf43	2	1	0	0	2	1	1	1
C7orf49	3	2	1	1	3	2	2	1
C7orf50	41	43	11	11	43	41	31.6666666666667	17.925772879665
C7orf55	56	40	9	9	56	40	35	23.895606290697
C7orf55-LUC7L2	0	0	0	0	0	0	0	0
C7orf57	0	0	0	0	0	0	0	0
C7orf60	18	11	5	5	18	11	11.3333333333333	6.50640709864771
C7orf61	1	0	0	0	1	0	0.333333333333333	0.577350269189626
C7orf63	2	1	0	0	2	1	1	1
C7orf65	3	1	0	0	3	1	1.33333333333333	1.52752523165195
C7orf66	0	0	0	0	0	0	0	0
C7orf69	2	0	1	0	2	1	1	1
C7orf73	376	288	102	102	376	288	255.333333333333	139.890433315982
C8G	0	0	0	0	0	0	0	0
C8orf22	0	0	0	0	0	0	0	0
C8orf31	2	3	2	2	3	2	2.33333333333333	0.577350269189626
C8orf33	23	23	6	6	23	23	17.3333333333333	9.81495457622364
C8orf34	0	0	0	0	0	0	0	0
C8orf37	13	11	0	0	13	11	8	7
C8orf4	41	33	14	14	41	33	29.3333333333333	13.8684293751431
C8orf44	4	10	8	4	10	8	7.33333333333333	3.05505046330389
C8orf44-SGK3	3	4	0	0	4	3	2.33333333333333	2.08166599946613
C8orf46	0	0	0	0	0	0	0	0
C8orf47	1	0	0	0	1	0	0.333333333333333	0.577350269189626
C8orf48	6	14	4	4	14	6	8	5.29150262212918
C8orf49	2	2	2	2	2	2	2	0
C8orf56	0	0	0	0	0	0	0	0
C8orf58	11	9	4	4	11	9	8	3.60555127546399
C8orf59	277	223	84	84	277	223	194.666666666667	99.5707453689754
C8orf76	12	8	7	7	12	8	9	2.64575131106459
C8orf82	1	0	0	0	1	0	0.333333333333333	0.577350269189626
C8orf86	0	2	3	0	3	2	1.66666666666667	1.52752523165195
C9	0	0	0	0	0	0	0	0
C9orf106	0	0	0	0	0	0	0	0
C9orf114	3	0	2	0	3	2	1.66666666666667	1.52752523165195
C9orf116	1	3	3	1	3	3	2.33333333333333	1.15470053837925
C9orf117	1	0	0	0	1	0	0.333333333333333	0.577350269189626
C9orf123	34	35	6	6	35	34	25	16.4620776331543
C9orf131	1	0	0	0	1	0	0.333333333333333	0.577350269189626
C9orf135	0	0	0	0	0	0	0	0
C9orf135-AS1	0	0	0	0	0	0	0	0
C9orf139	12	3	2	2	12	3	5.66666666666667	5.5075705472861
C9orf142	10	5	3	3	10	5	6	3.60555127546399
C9orf152	0	0	0	0	0	0	0	0
C9orf153	1	1	0	0	1	1	0.666666666666667	0.577350269189626
C9orf156	15	10	8	8	15	10	11	3.60555127546399
C9orf16	38	22	6	6	38	22	22	16
C9orf163	0	0	0	0	0	0	0	0
C9orf169	0	0	0	0	0	0	0	0
C9orf170	0	0	0	0	0	0	0	0
C9orf24	0	1	0	0	1	0	0.333333333333333	0.577350269189626
C9orf3	98	74	27	27	98	74	66.3333333333333	36.1155552820849
C9orf37	4	0	0	0	4	0	1.33333333333333	2.3094010767585
C9orf40	2	0	0	0	2	0	0.666666666666667	1.15470053837925
C9orf41	1	1	0	0	1	1	0.666666666666667	0.577350269189626
C9orf43	1	0	0	0	1	0	0.333333333333333	0.577350269189626
C9orf47	0	0	0	0	0	0	0	0
C9orf50	0	0	0	0	0	0	0	0
C9orf53	0	0	0	0	0	0	0	0
C9orf57	0	0	0	0	0	0	0	0
C9orf64	5	2	2	2	5	2	3	1.73205080756888
C9orf66	1	1	0	0	1	1	0.666666666666667	0.577350269189626
C9orf69	5	5	2	2	5	5	4	1.73205080756888
C9orf72	5	1	0	0	5	1	2	2.64575131106459
C9orf78	207	157	74	74	207	157	146	67.1788657242737
C9orf84	3	1	0	0	3	1	1.33333333333333	1.52752523165195
C9orf85	17	16	6	6	17	16	13	6.08276253029822
C9orf89	18	9	6	6	18	9	11	6.2449979983984
C9orf9	17	5	8	5	17	8	10	6.2449979983984
C9orf91	12	4	6	4	12	6	7.33333333333333	4.16333199893227
C9orf92	0	0	0	0	0	0	0	0
C9orf96	2	0	0	0	2	0	0.666666666666667	1.15470053837925
CA1	1	0	0	0	1	0	0.333333333333333	0.577350269189626
CA10	0	0	0	0	0	0	0	0
CA11	0	0	0	0	0	0	0	0
CA12	11	8	4	4	11	8	7.66666666666667	3.51188458428425
CA13	7	4	1	1	7	4	4	3
CA14	0	0	0	0	0	0	0	0
CA3	21	15	4	4	21	15	13.3333333333333	8.62167810425171
CA4	1	0	0	0	1	0	0.333333333333333	0.577350269189626
CA5A	0	0	0	0	0	0	0	0
CA5B	23	27	7	7	27	23	19	10.5830052442584
CA5BP1	1	0	0	0	1	0	0.333333333333333	0.577350269189626
CA8	0	0	0	0	0	0	0	0
CA9	0	0	0	0	0	0	0	0
CAAP1	19	21	6	6	21	19	15.3333333333333	8.14452781524708
CAB39	16	12	7	7	16	12	11.6666666666667	4.50924975282289
CAB39L	17	11	3	3	17	11	10.3333333333333	7.02376916856849
CABIN1	12	10	4	4	12	10	8.66666666666667	4.16333199893227
CABLES1	8	8	4	4	8	8	6.66666666666667	2.3094010767585
CABLES2	5	1	0	0	5	1	2	2.64575131106459
CABP1	3	0	0	0	3	0	1	1.73205080756888
CABP4	12	12	2	2	12	12	8.66666666666667	5.77350269189626
CABP7	0	0	0	0	0	0	0	0
CABYR	1	7	1	1	7	1	3	3.46410161513775
CACFD1	0	1	0	0	1	0	0.333333333333333	0.577350269189626
CACHD1	2	3	1	1	3	2	2	1
CACNA1A	1	0	0	0	1	0	0.333333333333333	0.577350269189626
CACNA1C	0	0	0	0	0	0	0	0
CACNA1C-AS1	0	1	0	0	1	0	0.333333333333333	0.577350269189626
CACNA1C-AS4	1	1	0	0	1	1	0.666666666666667	0.577350269189626
CACNA1D	0	0	0	0	0	0	0	0
CACNA1E	0	0	0	0	0	0	0	0
CACNA1F	0	0	0	0	0	0	0	0
CACNA1H	0	0	0	0	0	0	0	0
CACNA1I	0	0	0	0	0	0	0	0
CACNA2D1	12	11	5	5	12	11	9.33333333333333	3.78593889720018
CACNA2D2	0	0	1	0	1	0	0.333333333333333	0.577350269189626
CACNA2D3	2	0	0	0	2	0	0.666666666666667	1.15470053837925
CACNA2D4	0	0	0	0	0	0	0	0
CACNB1	0	0	1	0	1	0	0.333333333333333	0.577350269189626
CACNB2	2	3	0	0	3	2	1.66666666666667	1.52752523165195
CACNB3	3	0	0	0	3	0	1	1.73205080756888
CACNB4	4	7	5	4	7	5	5.33333333333333	1.52752523165195
CACNG7	0	0	0	0	0	0	0	0
CACNG8	19	21	1	1	21	19	13.6666666666667	11.0151410945722
CACTIN	1	1	0	0	1	1	0.666666666666667	0.577350269189626
CACTIN-AS1	0	0	0	0	0	0	0	0
CACUL1	46	33	10	10	46	33	29.6666666666667	18.2300118851671
CACYBP	146	83	47	47	146	83	92	50.1098792654702
CAD	1	0	2	0	2	1	1	1
CADM1	22	20	6	6	22	20	16	8.71779788708135
CADM2	0	0	0	0	0	0	0	0
CADM2-AS2	0	0	0	0	0	0	0	0
CADM3	0	1	0	0	1	0	0.333333333333333	0.577350269189626
CADM4	0	0	0	0	0	0	0	0
CADPS	0	0	0	0	0	0	0	0
CADPS2	1	1	0	0	1	1	0.666666666666667	0.577350269189626
CAGE1	1	1	1	1	1	1	1	0
CAHM	0	0	0	0	0	0	0	0
CALB2	7	4	2	2	7	4	4.33333333333333	2.51661147842358
CALCA	0	0	0	0	0	0	0	0
CALCB	0	0	0	0	0	0	0	0
CALCOCO1	18	12	4	4	18	12	11.3333333333333	7.02376916856849
CALCOCO2	129	96	37	37	129	96	87.3333333333333	46.6082968293557
CALCRL	6	3	1	1	6	3	3.33333333333333	2.51661147842358
CALD1	2219	1890	790	790	2219	1890	1633	748.362879891834
CALHM1	0	0	0	0	0	0	0	0
CALHM2	25	12	7	7	25	12	14.6666666666667	9.29157324317757
CALM1	428	342	148	148	428	342	306	143.429425153976
CALM2	2537	1827	751	751	2537	1827	1705	899.228558265361
CALM3	50	53	23	23	53	50	42	16.5227116418583
CALML4	3	8	1	1	8	3	4	3.60555127546399
CALN1	0	3	0	0	3	0	1	1.73205080756888
CALR	406	292	125	125	406	292	274.333333333333	141.330581734221
CALR3	0	0	0	0	0	0	0	0
CALU	1830	1442	572	572	1830	1442	1281.33333333333	644.205971202793
CALY	0	0	0	0	0	0	0	0
CAMK1	12	9	4	4	12	9	8.33333333333333	4.04145188432738
CAMK1D	8	7	4	4	8	7	6.33333333333333	2.08166599946613
CAMK2A	0	0	0	0	0	0	0	0
CAMK2B	0	0	0	0	0	0	0	0
CAMK2D	30	31	16	16	31	30	25.6666666666667	8.38649708360608
CAMK2G	9	9	8	8	9	9	8.66666666666667	0.577350269189626
CAMK2N1	22	12	7	7	22	12	13.6666666666667	7.63762615825973
CAMK2N2	1	2	1	1	2	1	1.33333333333333	0.577350269189626
CAMK4	0	0	0	0	0	0	0	0
CAMKK1	7	1	2	1	7	2	3.33333333333333	3.21455025366432
CAMKK2	10	15	7	7	15	10	10.6666666666667	4.04145188432738
CAMKMT	1	1	0	0	1	1	0.666666666666667	0.577350269189626
CAMLG	50	37	15	15	50	37	34	17.6918060129541
CAMP	0	0	0	0	0	0	0	0
CAMSAP1	6	2	3	2	6	3	3.66666666666667	2.08166599946613
CAMSAP2	26	31	14	14	31	26	23.6666666666667	8.73689494805411
CAMTA1	110	75	35	35	110	75	73.3333333333333	37.5277674973257
CAMTA2	11	4	5	4	11	5	6.66666666666667	3.78593889720018
CAND1	29	30	16	16	30	29	25	7.81024967590665
CAND1.11	0	0	0	0	0	0	0	0
CAND2	1	0	0	0	1	0	0.333333333333333	0.577350269189626
CANT1	6	7	3	3	7	6	5.33333333333333	2.08166599946613
CANX	409	325	162	162	409	325	298.666666666667	125.587950589749
CAP1	313	285	98	98	313	285	232	116.888836079414
CAP2	55	48	24	24	55	48	42.3333333333333	16.2583311976763
CAPG	2	2	2	2	2	2	2	0
CAPN1	3	5	2	2	5	3	3.33333333333333	1.52752523165195
CAPN10	0	1	0	0	1	0	0.333333333333333	0.577350269189626
CAPN10-AS1	7	6	3	3	7	6	5.33333333333333	2.08166599946613
CAPN11	0	0	0	0	0	0	0	0
CAPN12	0	0	0	0	0	0	0	0
CAPN14	0	0	0	0	0	0	0	0
CAPN15	1	0	1	0	1	1	0.666666666666667	0.577350269189626
CAPN2	120	79	33	33	120	79	77.3333333333333	43.5239397726508
CAPN3	0	0	0	0	0	0	0	0
CAPN5	2	3	1	1	3	2	2	1
CAPN6	0	3	0	0	3	0	1	1.73205080756888
CAPN7	43	27	15	15	43	27	28.3333333333333	14.047538337137
CAPN8	0	0	0	0	0	0	0	0
CAPN9	0	0	0	0	0	0	0	0
CAPNS1	99	73	42	42	99	73	71.3333333333333	28.5365263010993
CAPNS2	0	0	0	0	0	0	0	0
CAPRIN1	48	46	21	21	48	46	38.3333333333333	15.0443787951957
CAPRIN2	12	13	6	6	13	12	10.3333333333333	3.78593889720018
CAPS	0	1	1	0	1	1	0.666666666666667	0.577350269189626
CAPS2	3	0	2	0	3	2	1.66666666666667	1.52752523165195
CAPSL	0	0	0	0	0	0	0	0
CAPZA1	293	193	69	69	293	193	185	112.214081112844
CAPZA2	329	251	90	90	329	251	223.333333333333	121.878354654686
CAPZB	128	78	41	41	128	78	82.3333333333333	43.66157731156
CARD10	0	0	0	0	0	0	0	0
CARD11	0	0	0	0	0	0	0	0
CARD14	2	0	0	0	2	0	0.666666666666667	1.15470053837925
CARD16	15	9	2	2	15	9	8.66666666666667	6.50640709864771
CARD18	0	0	0	0	0	0	0	0
CARD6	24	13	6	6	24	13	14.3333333333333	9.07377172587747
CARD8	26	24	16	16	26	24	22	5.29150262212918
CARD9	1	0	0	0	1	0	0.333333333333333	0.577350269189626
CARF	7	7	3	3	7	7	5.66666666666667	2.3094010767585
CARHSP1	20	14	7	7	20	14	13.6666666666667	6.50640709864771
CARKD	8	8	2	2	8	8	6	3.46410161513775
CARM1	4	2	0	0	4	2	2	2
CARNS1	0	0	0	0	0	0	0	0
CARS	122	90	28	28	122	90	80	47.7912125813941
CARS2	4	2	2	2	4	2	2.66666666666667	1.15470053837925
CASC1	0	0	0	0	0	0	0	0
CASC2	2	1	0	0	2	1	1	1
CASC3	27	24	8	8	27	24	19.6666666666667	10.2143689640297
CASC4	70	58	40	40	70	58	56	15.0996688705415
CASC5	0	1	0	0	1	0	0.333333333333333	0.577350269189626
CASD1	9	6	3	3	9	6	6	3
CASK	16	12	12	12	16	12	13.3333333333333	2.3094010767585
CASKIN1	0	0	0	0	0	0	0	0
CASKIN2	0	1	0	0	1	0	0.333333333333333	0.577350269189626
CASP1	20	11	6	6	20	11	12.3333333333333	7.09459888459759
CASP10	8	4	3	3	8	4	5	2.64575131106459
CASP12	0	0	0	0	0	0	0	0
CASP14	0	0	0	0	0	0	0	0
CASP2	24	11	6	6	24	11	13.6666666666667	9.29157324317757
CASP3	73	57	20	20	73	57	50	27.1845544381364
CASP4	91	64	18	18	91	64	57.6666666666667	36.909799963334
CASP5	0	0	2	0	2	0	0.666666666666667	1.15470053837925
CASP6	32	26	10	10	32	26	22.6666666666667	11.3724814061547
CASP7	23	25	11	11	25	23	19.6666666666667	7.57187779440036
CASP8	19	20	4	4	20	19	14.3333333333333	8.9628864398325
CASP8AP2	41	31	10	10	41	31	27.3333333333333	15.8219257150744
CASP9	2	2	2	2	2	2	2	0
CASQ1	0	0	0	0	0	0	0	0
CASQ2	0	1	0	0	1	0	0.333333333333333	0.577350269189626
CASS4	0	0	0	0	0	0	0	0
CAST	232	173	86	86	232	173	163.666666666667	73.4461253799908
CASZ1	0	0	0	0	0	0	0	0
CAT	83	62	31	31	83	62	58.6666666666667	26.1597655443112
CATSPER1	0	4	0	0	4	0	1.33333333333333	2.3094010767585
CATSPER2	4	1	2	1	4	2	2.33333333333333	1.52752523165195
CATSPER2P1	6	4	2	2	6	4	4	2
CATSPER3	0	0	0	0	0	0	0	0
CATSPERB	0	0	0	0	0	0	0	0
CATSPERD	0	0	0	0	0	0	0	0
CATSPERG	1	0	0	0	1	0	0.333333333333333	0.577350269189626
CAV1	850	642	269	269	850	642	587	294.379007403721
CAV2	79	82	31	31	82	79	64	28.6181760425084
CAV3	0	0	0	0	0	0	0	0
CBFA2T2	13	15	7	7	15	13	11.6666666666667	4.16333199893227
CBFB	35	27	12	12	35	27	24.6666666666667	11.6761865920913
CBL	6	8	5	5	8	6	6.33333333333333	1.52752523165195
CBLB	13	12	9	9	13	12	11.3333333333333	2.08166599946613
CBLL1	17	21	6	6	21	17	14.6666666666667	7.76745346515403
CBLN2	0	0	0	0	0	0	0	0
CBLN3	2	0	1	0	2	1	1	1
CBR1	138	86	52	52	138	86	92	43.3128156554154
CBR3	4	3	3	3	4	3	3.33333333333333	0.577350269189626
CBR3-AS1	0	2	0	0	2	0	0.666666666666667	1.15470053837925
CBR4	21	15	7	7	21	15	14.3333333333333	7.02376916856849
CBS	11	4	2	2	11	4	5.66666666666667	4.72581562625261
CBWD1	18	19	3	3	19	18	13.3333333333333	8.9628864398325
CBWD2	3	4	0	0	4	3	2.33333333333333	2.08166599946613
CBWD5	0	0	0	0	0	0	0	0
CBX1	73	58	27	27	73	58	52.6666666666667	23.4591844132172
CBX2	0	0	0	0	0	0	0	0
CBX3	264	199	64	64	264	199	175.666666666667	102.021239618686
CBX3P2	1	1	0	0	1	1	0.666666666666667	0.577350269189626
CBX4	5	1	1	1	5	1	2.33333333333333	2.3094010767585
CBX5	174	116	56	56	174	116	115.333333333333	59.0028247911346
CBX6	66	60	17	17	66	60	47.6666666666667	26.7270150472015
CBX7	3	0	3	0	3	3	2	1.73205080756888
CBX8	1	0	0	0	1	0	0.333333333333333	0.577350269189626
CBY1	69	48	18	18	69	48	45	25.6320112359526
CBY3	1	0	0	0	1	0	0.333333333333333	0.577350269189626
CC2D1A	1	0	1	0	1	1	0.666666666666667	0.577350269189626
CC2D1B	18	14	4	4	18	14	12	7.21110255092798
CC2D2A	32	34	15	15	34	32	27	10.4403065089106
CC2D2B	0	0	0	0	0	0	0	0
CCAR1	53	43	26	26	53	43	40.6666666666667	13.6503968196288
CCBE1	7	9	2	2	9	7	6	3.60555127546399
CCBL1	6	1	2	1	6	2	3	2.64575131106459
CCBL2	33	21	7	7	33	21	20.3333333333333	13.0128141972954
CCBP2	7	9	4	4	9	7	6.66666666666667	2.51661147842358
CCDC101	3	4	0	0	4	3	2.33333333333333	2.08166599946613
CCDC102A	2	3	1	1	3	2	2	1
CCDC102B	1	3	1	1	3	1	1.66666666666667	1.15470053837925
CCDC103	1	0	0	0	1	0	0.333333333333333	0.577350269189626
CCDC104	197	144	58	58	197	144	133	70.1498396291823
CCDC106	0	2	1	0	2	1	1	1
CCDC107	3	5	3	3	5	3	3.66666666666667	1.15470053837925
CCDC108	0	0	0	0	0	0	0	0
CCDC109B	5	2	5	2	5	5	4	1.73205080756888
CCDC11	0	0	3	0	3	0	1	1.73205080756888
CCDC110	5	5	0	0	5	5	3.33333333333333	2.88675134594813
CCDC111	5	7	0	0	7	5	4	3.60555127546399
CCDC112	11	9	3	3	11	9	7.66666666666667	4.16333199893227
CCDC113	9	5	5	5	9	5	6.33333333333333	2.3094010767585
CCDC114	0	0	0	0	0	0	0	0
CCDC115	19	11	7	7	19	11	12.3333333333333	6.11010092660779
CCDC116	0	0	0	0	0	0	0	0
CCDC117	9	12	1	1	12	9	7.33333333333333	5.68624070307733
CCDC12	25	24	9	9	25	24	19.3333333333333	8.9628864398325
CCDC120	4	9	2	2	9	4	5	3.60555127546399
CCDC121	5	5	1	1	5	5	3.66666666666667	2.3094010767585
CCDC122	32	26	15	15	32	26	24.3333333333333	8.62167810425171
CCDC124	16	20	9	9	20	16	15	5.56776436283002
CCDC125	13	9	2	2	13	9	8	5.56776436283002
CCDC126	25	17	10	10	25	17	17.3333333333333	7.50555349946513
CCDC127	43	30	10	10	43	30	27.6666666666667	16.6232768530556
CCDC129	0	0	0	0	0	0	0	0
CCDC13	3	0	0	0	3	0	1	1.73205080756888
CCDC13-AS1	0	0	0	0	0	0	0	0
CCDC130	6	8	3	3	8	6	5.66666666666667	2.51661147842358
CCDC132	6	13	2	2	13	6	7	5.56776436283002
CCDC134	0	0	0	0	0	0	0	0
CCDC136	3	3	0	0	3	3	2	1.73205080756888
CCDC137	11	16	3	3	16	11	10	6.557438524302
CCDC138	0	7	1	0	7	1	2.66666666666667	3.78593889720018
CCDC14	19	18	11	11	19	18	16	4.35889894354067
CCDC140	0	0	0	0	0	0	0	0
CCDC141	1	0	0	0	1	0	0.333333333333333	0.577350269189626
CCDC142	16	24	4	4	24	16	14.6666666666667	10.0664459136943
CCDC144A	0	3	1	0	3	1	1.33333333333333	1.52752523165195
CCDC144B	12	10	0	0	12	10	7.33333333333333	6.42910050732864
CCDC144CP	1	0	0	0	1	0	0.333333333333333	0.577350269189626
CCDC144NL	0	0	0	0	0	0	0	0
CCDC146	25	24	9	9	25	24	19.3333333333333	8.9628864398325
CCDC147	0	0	0	0	0	0	0	0
CCDC148	3	3	3	3	3	3	3	0
CCDC149	8	4	3	3	8	4	5	2.64575131106459
CCDC15	3	1	1	1	3	1	1.66666666666667	1.15470053837925
CCDC150	0	2	0	0	2	0	0.666666666666667	1.15470053837925
CCDC151	0	1	0	0	1	0	0.333333333333333	0.577350269189626
CCDC152	4	7	1	1	7	4	4	3
CCDC153	0	1	1	0	1	1	0.666666666666667	0.577350269189626
CCDC154	0	0	0	0	0	0	0	0
CCDC157	0	0	0	0	0	0	0	0
CCDC158	0	1	0	0	1	0	0.333333333333333	0.577350269189626
CCDC159	2	3	0	0	3	2	1.66666666666667	1.52752523165195
CCDC160	0	0	0	0	0	0	0	0
CCDC163P	8	5	2	2	8	5	5	3
CCDC167	129	89	33	33	129	89	83.6666666666667	48.2217101867337
CCDC168	0	0	0	0	0	0	0	0
CCDC169	1	0	0	0	1	0	0.333333333333333	0.577350269189626
CCDC17	0	0	0	0	0	0	0	0
CCDC170	0	2	1	0	2	1	1	1
CCDC171	17	17	6	6	17	17	13.3333333333333	6.35085296108588
CCDC172	29	19	10	10	29	19	19.3333333333333	9.50438495292217
CCDC173	1	0	1	0	1	1	0.666666666666667	0.577350269189626
CCDC174	69	62	19	19	69	62	50	27.0739727413618
CCDC175	0	0	0	0	0	0	0	0
CCDC176	12	16	7	7	16	12	11.6666666666667	4.50924975282289
CCDC178	0	0	0	0	0	0	0	0
CCDC179	0	0	0	0	0	0	0	0
